"137","26.72","136","0","8/20/2015 15:30:34","4616260"
"394","44.12","163","0","8/28/2015 22:20:13","4616225"
"212","54.06","201","0","8/21/2015 01:25:21","4362244"
"441","55.92","136","0","8/10/2015 07:30:28","4616201"
"208","55.92","195","0","8/12/2015 14:50:29","4616350"
"165","49.09","51","0","8/18/2015 17:39:34","4616305"
"387","45.98","106","0","8/11/2015 00:15:29","4616206"
"202","6.84","301","0","8/16/2015 17:08:56","4456483"
"406","52.2","132","0","8/31/2015 22:44:57","4456506"
"443","24.85","192","0","8/14/2015 05:10:27","4616343"
"365","16.78","237","0","8/4/2015 10:28:44","4456510"
"442","1.86","2536","0","8/4/2015 02:05:25","4616335"
"213","24.85","95","0","8/27/2015 17:33:59","4456450"
"167","14.29","458","0","8/28/2015 16:40:14","4616312"
"325","14.91","356","0","8/2/2015 13:17:57","4329472"
"431","55.92","90","0","8/6/2015 20:29:27","4616214"
"195","32.93","248","0","8/1/2015 19:17:56","4620310"
"208","21.13","517","0","8/17/2015 17:42:32","4616350"
"170","47.85","78","0","8/13/2015 08:05:28","4616356"
"435","57.17","107","0","8/29/2015 19:30:14","4616198"
"390","11.81","307","0","8/22/2015 06:49:35","4616209"
"164","44.12","106","0","8/12/2015 17:15:56","4456497"
"159","55.3","100","0","8/22/2015 06:54:35","4616252"
"331","49.71","155","0","8/14/2015 21:30:28","4616353"
"395","34.18","237","0","8/23/2015 22:16:20","4456476"
"177","49.71","85","0","8/29/2015 08:30:14","4616309"
"385","47.85","30","0","8/3/2015 13:30:25","4616208"
"137","55.92","77","0","8/15/2015 01:30:29","4616260"
"318","45.98","86","0","8/29/2015 14:20:19","4362249"
"123","27.96","120","0","8/10/2015 00:00:30","4616345"
"165","49.71","50","0","8/6/2015 18:29:28","4616305"
"172","34.18","124","0","8/11/2015 06:39:29","4616310"
"110","52.2","147","0","8/26/2015 13:40:11","4616281"
"2","19.26","173","0","8/22/2015 16:58:36","4616325"
"157","18.02","818","0","8/15/2015 17:05:30","4616271"
"190","44.74","95","0","8/25/2015 22:20:05","4620332"
"204","50.95","229","0","8/28/2015 06:15:12","4616320"
"379","32.93","76","0","8/17/2015 10:28:57","4763650"
"207","59.03","128","0","8/19/2015 13:09:35","4616352"
"311","60.89","82","0","8/28/2015 04:53:20","4362342"
"172","11.81","350","0","8/16/2015 13:12:31","4616310"
"427","8.7","901","0","8/11/2015 08:39:30","4616259"
"223","36.04","74","0","8/9/2015 05:35:28","4616341"
"145","29.83","86","0","8/17/2015 13:04:52","4616342"
"399","32.93","72","0","8/22/2015 16:58:19","4456452"
"405","54.06","50","0","8/26/2015 08:33:20","4362314"
"124","39.77","163","0","8/11/2015 05:44:58","4456501"
"441","57.17","135","0","8/30/2015 17:21:14","4616201"
"221","45.98","222","0","8/14/2015 23:35:28","4616333"
"332","16.16","577","0","8/8/2015 13:55:29","4616354"
"186","39.77","205","0","8/12/2015 15:11:18","4620315"
"110","47.22","164","0","8/25/2015 15:45:11","4616281"
"365","19.88","201","0","8/21/2015 12:00:22","4456510"
"206","49.71","234","0","8/22/2015 13:18:19","4362252"
"344","42.87","103","0","8/26/2015 05:20:05","4620330"
"385","52.82","27","0","8/21/2015 06:45:34","4616208"
"412","52.2","41","0","8/31/2015 00:56:13","4616218"
"398","42.25","178","0","8/22/2015 13:40:19","4456481"
"436","62.76","82","0","8/14/2015 20:55:29","4616202"
"416","52.2","90","0","8/7/2015 14:13:56","4763651"
"402","31.07","218","0","8/12/2015 10:45:56","4456505"
"423","52.2","102","0","8/31/2015 14:15:14","4616299"
"311","50.95","98","0","8/24/2015 07:45:22","4362342"
"119","34.18","188","0","8/28/2015 02:19:59","4456502"
"124","26.72","234","0","8/26/2015 17:13:58","4456501"
"184","44.74","56","0","8/15/2015 17:05:30","4616253"
"405","55.3","49","0","8/9/2015 14:25:21","4362314"
"221","50.95","201","0","8/16/2015 02:31:31","4616333"
"195","31.07","268","0","8/6/2015 18:41:06","4620310"
"298","42.87","59","0","8/27/2015 17:48:59","4456498"
"443","24.85","192","0","8/14/2015 05:10:27","4616343"
"129","57.17","77","0","8/12/2015 02:39:30","4616246"
"324","34.8","159","0","8/10/2015 16:17:14","4329473"
"385","41.01","35","0","8/27/2015 05:30:12","4616208"
"382","39.15","183","0","7/30/2015 09:36:04","4616216"
"1","19.88","264","0","8/1/2015 02:46:23","4616337"
"155","19.88","354","0","8/17/2015 17:42:32","4616232"
"123","34.18","79","0","8/12/2015 22:25:27","4616345"
"398","42.25","178","0","8/9/2015 01:30:55","4456481"
"384","60.27","117","0","8/5/2015 21:10:25","4616199"
"258","47.22","91","0","8/4/2015 01:20:25","4616220"
"204","57.17","200","0","8/19/2015 23:59:33","4616320"
"338","8.7","485","0","8/5/2015 17:14:26","4616255"
"442","11.81","650","0","8/1/2015 18:20:24","4616335"
"347","42.87","165","0","8/16/2015 10:13:57","4456477"
"450","11.81","1595","0","8/4/2015 08:15:26","4616346"
"155","26.1","268","0","8/15/2015 22:10:29","4616232"
"258","49.09","88","0","8/31/2015 20:10:14","4616220"
"2","27.96","116","0","8/6/2015 04:09:27","4616325"
"221","29.83","334","0","8/6/2015 16:04:27","4616333"
"381","57.17","28","0","8/28/2015 10:10:13","4616194"
"257","41.01","307","0","8/16/2015 13:12:31","4616318"
"222","37.28","186","0","8/25/2015 14:35:12","4616332"
"185","55.92","45","0","8/11/2015 02:49:30","4616267"
"369","37.9","96","0","8/5/2015 17:34:26","4616282"
"221","49.09","209","0","8/20/2015 00:29:34","4616333"
"2","19.88","161","0","8/24/2015 12:55:11","4616325"
"202","60.89","36","0","8/14/2015 03:25:57","4456483"
"426","186.41","17","0","8/31/2015 09:36:14","4616272"
"207","52.82","142","0","8/19/2015 11:39:34","4616352"
"207","60.89","124","0","8/8/2015 04:55:29","4616352"
"167","52.82","134","0","8/26/2015 13:50:12","4616312"
"295","60.89","73","0","8/29/2015 16:45:13","4616250"
"217","44.74","227","0","8/29/2015 18:55:14","4616328"
"177","49.09","87","0","8/27/2015 02:15:12","4616309"
"325","31.69","172","0","8/27/2015 13:15:08","4329472"
"412","31.69","66","0","8/21/2015 14:35:34","4616218"
"262","54.06","234","0","8/22/2015 05:24:35","4616319"
